,location_code,location_region_code,postcode,geocode,th_province,en_province,th_district,en_district,th_subdistrict,en_subdistrict,latitude,longitude
3705,103804202,104900003 ,45240,45240,ร้อยเอ็ด,Roi Et,อำเภอโพนทราย,Phon Sai,ตำบลโพนทราย,Phon Sai,15.495772,104.00503499999999
3706,103804203,104900003 ,45240,45240,ร้อยเอ็ด,Roi Et,อำเภอโพนทราย,Phon Sai,ตำบลสามขา,Sam Kha,15.467056,103.93226999999999
3707,103802183,104900003 ,45240,45240,ร้อยเอ็ด,Roi Et,อำเภอโพนทราย,Phon Sai,ตำบลศรีสว่าง,Si Sawang,15.529648000000002,103.90977
3708,103803295,104900003 ,45240,45240,ร้อยเอ็ด,Roi Et,อำเภอโพนทราย,Phon Sai,ตำบลยางคำ,Yang Kham,15.442374,103.97133000000001
3709,103804206,104900003 ,45240,45240,ร้อยเอ็ด,Roi Et,อำเภอโพนทราย,Phon Sai,ตำบลท่าหาดยาว,Tha Hat Yao,15.49022,103.88902
3710,103804208,104900003 ,45160,45160,ร้อยเอ็ด,Roi Et,อำเภออาจสามารถ,At Samat,ตำบลอาจสามารถ,At Samat,15.846864000000002,103.88103000000001
3711,103802884,104900003 ,45160,45160,ร้อยเอ็ด,Roi Et,อำเภออาจสามารถ,At Samat,ตำบลโพนเมือง,Phon Mueang,15.907132,103.87957
3712,103804210,104900003 ,45160,45160,ร้อยเอ็ด,Roi Et,อำเภออาจสามารถ,At Samat,ตำบลบ้านแจ้ง,Ban Chaeng,15.855027,103.940216
3713,103804211,104900003 ,45160,45160,ร้อยเอ็ด,Roi Et,อำเภออาจสามารถ,At Samat,ตำบลหน่อม,Nom,15.807426999999999,103.955475
3714,103804212,104900003 ,45160,45160,ร้อยเอ็ด,Roi Et,อำเภออาจสามารถ,At Samat,ตำบลหนองหมื่นถ่าน,Nong Muen Than,15.755379000000001,103.94224
3715,103801177,104900007 ,45160,45160,ร้อยเอ็ด,Roi Et,อำเภออาจสามารถ,At Samat,ตำบลหนองขาม,Nong Kham,15.803091,103.86421999999999
